geoid,region_type,region_name,year,value,measure,measure_type
51177020114,tract,"Census Tract 201.14, Spotsylvania County, Virginia",2019,73.440563875,perc_annual_checkup,percent
51177020201,tract,"Census Tract 202.01, Spotsylvania County, Virginia",2019,73.70076502500001,perc_annual_checkup,percent
51177020202,tract,"Census Tract 202.02, Spotsylvania County, Virginia",2019,77.061421075,perc_annual_checkup,percent
51177020203,tract,"Census Tract 202.03, Spotsylvania County, Virginia",2019,74.885463975,perc_annual_checkup,percent
51177020204,tract,"Census Tract 202.04, Spotsylvania County, Virginia",2019,76.320267375,perc_annual_checkup,percent
51177020205,tract,"Census Tract 202.05, Spotsylvania County, Virginia",2019,75.461364725,perc_annual_checkup,percent
51177020304,tract,"Census Tract 203.04, Spotsylvania County, Virginia",2019,74.47935725,perc_annual_checkup,percent
51177020305,tract,"Census Tract 203.05, Spotsylvania County, Virginia",2019,72.82059054999999,perc_annual_checkup,percent
51177020306,tract,"Census Tract 203.06, Spotsylvania County, Virginia",2019,77.869929575,perc_annual_checkup,percent
51177020307,tract,"Census Tract 203.07, Spotsylvania County, Virginia",2019,76.65200095,perc_annual_checkup,percent
51177020308,tract,"Census Tract 203.08, Spotsylvania County, Virginia",2019,77.276851425,perc_annual_checkup,percent
51121020600,tract,"Census Tract 206, Montgomery County, Virginia",2019,70.80707065,perc_annual_checkup,percent
51047930502,tract,"Census Tract 9305.02, Culpeper County, Virginia",2019,75.82736005000001,perc_annual_checkup,percent
51051040100,tract,"Census Tract 401, Dickenson County, Virginia",2019,73.4903992,perc_annual_checkup,percent
51051040200,tract,"Census Tract 402, Dickenson County, Virginia",2019,77.409846,perc_annual_checkup,percent
51550020808,tract,"Census Tract 208.08, Chesapeake city, Virginia",2019,82.5019258,perc_annual_checkup,percent
51550020809,tract,"Census Tract 208.09, Chesapeake city, Virginia",2019,76.006901,perc_annual_checkup,percent
51550020905,tract,"Census Tract 209.05, Chesapeake city, Virginia",2019,74.851378575,perc_annual_checkup,percent
51550020906,tract,"Census Tract 209.06, Chesapeake city, Virginia",2019,73.08068235,perc_annual_checkup,percent
51550021010,tract,"Census Tract 210.10, Chesapeake city, Virginia",2019,75.9035897,perc_annual_checkup,percent
51550021011,tract,"Census Tract 210.11, Chesapeake city, Virginia",2019,80.4291237,perc_annual_checkup,percent
51111930200,tract,"Census Tract 9302, Lunenburg County, Virginia",2019,80.309831175,perc_annual_checkup,percent
51111930300,tract,"Census Tract 9303, Lunenburg County, Virginia",2019,76.18953499999999,perc_annual_checkup,percent
51113930100,tract,"Census Tract 9301, Madison County, Virginia",2019,75.3532503,perc_annual_checkup,percent
51113930200,tract,"Census Tract 9302, Madison County, Virginia",2019,76.35613555,perc_annual_checkup,percent
51117930101,tract,"Census Tract 9301.01, Mecklenburg County, Virginia",2019,75.7612289,perc_annual_checkup,percent
51117930102,tract,"Census Tract 9301.02, Mecklenburg County, Virginia",2019,78.4284528,perc_annual_checkup,percent
51117930200,tract,"Census Tract 9302, Mecklenburg County, Virginia",2019,74.902716575,perc_annual_checkup,percent
51117930300,tract,"Census Tract 9303, Mecklenburg County, Virginia",2019,82.0064956,perc_annual_checkup,percent
51117930400,tract,"Census Tract 9304, Mecklenburg County, Virginia",2019,82.493359825,perc_annual_checkup,percent
51117930500,tract,"Census Tract 9305, Mecklenburg County, Virginia",2019,83.096285675,perc_annual_checkup,percent
51117930600,tract,"Census Tract 9306, Mecklenburg County, Virginia",2019,78.61230505,perc_annual_checkup,percent
51117930700,tract,"Census Tract 9307, Mecklenburg County, Virginia",2019,84.55348305,perc_annual_checkup,percent
51117930800,tract,"Census Tract 9308, Mecklenburg County, Virginia",2019,81.81112350000001,perc_annual_checkup,percent
51121020202,tract,"Census Tract 202.02, Montgomery County, Virginia",2019,78.550003475,perc_annual_checkup,percent
51155210500,tract,"Census Tract 2105, Pulaski County, Virginia",2019,78.534527575,perc_annual_checkup,percent
51155210600,tract,"Census Tract 2106, Pulaski County, Virginia",2019,76.65010385,perc_annual_checkup,percent
51187020700,tract,"Census Tract 207, Warren County, Virginia",2019,78.909513575,perc_annual_checkup,percent
51187020100,tract,"Census Tract 201, Warren County, Virginia",2019,72.62113827499999,perc_annual_checkup,percent
51187020500,tract,"Census Tract 205, Warren County, Virginia",2019,74.624946425,perc_annual_checkup,percent
51187020300,tract,"Census Tract 203, Warren County, Virginia",2019,71.01556372499999,perc_annual_checkup,percent
51187020400,tract,"Census Tract 204, Warren County, Virginia",2019,73.7479826,perc_annual_checkup,percent
51187020200,tract,"Census Tract 202, Warren County, Virginia",2019,76.52656565,perc_annual_checkup,percent
51550021005,tract,"Census Tract 210.05, Chesapeake city, Virginia",2019,71.561525475,perc_annual_checkup,percent
51550021200,tract,"Census Tract 212, Chesapeake city, Virginia",2019,73.66579382500001,perc_annual_checkup,percent
51550020700,tract,"Census Tract 207, Chesapeake city, Virginia",2019,76.385563825,perc_annual_checkup,percent
51550021102,tract,"Census Tract 211.02, Chesapeake city, Virginia",2019,73.356192925,perc_annual_checkup,percent
51550021006,tract,"Census Tract 210.06, Chesapeake city, Virginia",2019,78.658613225,perc_annual_checkup,percent
51550021101,tract,"Census Tract 211.01, Chesapeake city, Virginia",2019,74.753452075,perc_annual_checkup,percent
51550021401,tract,"Census Tract 214.01, Chesapeake city, Virginia",2019,76.561458925,perc_annual_checkup,percent
51550021301,tract,"Census Tract 213.01, Chesapeake city, Virginia",2019,74.536810425,perc_annual_checkup,percent
51550021302,tract,"Census Tract 213.02, Chesapeake city, Virginia",2019,76.55976907499999,perc_annual_checkup,percent
51550020001,tract,"Census Tract 200.01, Chesapeake city, Virginia",2019,74.6070997,perc_annual_checkup,percent
51059452200,tract,"Census Tract 4522, Fairfax County, Virginia",2019,74.03478464999999,perc_annual_checkup,percent
51059452700,tract,"Census Tract 4527, Fairfax County, Virginia",2019,76.36435805,perc_annual_checkup,percent
51059460800,tract,"Census Tract 4608, Fairfax County, Virginia",2019,72.0966265,perc_annual_checkup,percent
51059415800,tract,"Census Tract 4158, Fairfax County, Virginia",2019,77.7315399,perc_annual_checkup,percent
51059421200,tract,"Census Tract 4212, Fairfax County, Virginia",2019,76.395367125,perc_annual_checkup,percent
51059431400,tract,"Census Tract 4314, Fairfax County, Virginia",2019,74.41699065,perc_annual_checkup,percent
51059440600,tract,"Census Tract 4406, Fairfax County, Virginia",2019,73.748872925,perc_annual_checkup,percent
51059440800,tract,"Census Tract 4408, Fairfax County, Virginia",2019,77.025657375,perc_annual_checkup,percent
51059450200,tract,"Census Tract 4502, Fairfax County, Virginia",2019,71.954197125,perc_annual_checkup,percent
51059450500,tract,"Census Tract 4505, Fairfax County, Virginia",2019,72.320567975,perc_annual_checkup,percent
51059460600,tract,"Census Tract 4606, Fairfax County, Virginia",2019,76.8512838,perc_annual_checkup,percent
51059461700,tract,"Census Tract 4617, Fairfax County, Virginia",2019,68.736046225,perc_annual_checkup,percent
51059470100,tract,"Census Tract 4701, Fairfax County, Virginia",2019,73.112993425,perc_annual_checkup,percent
51059471000,tract,"Census Tract 4710, Fairfax County, Virginia",2019,72.7779031,perc_annual_checkup,percent
51059415700,tract,"Census Tract 4157, Fairfax County, Virginia",2019,74.922181425,perc_annual_checkup,percent
51059420400,tract,"Census Tract 4204, Fairfax County, Virginia",2019,67.72824907500001,perc_annual_checkup,percent
51059420800,tract,"Census Tract 4208, Fairfax County, Virginia",2019,71.96448534999999,perc_annual_checkup,percent
51153901417,tract,"Census Tract 9014.17, Prince William County, Virginia",2019,74.163923375,perc_annual_checkup,percent
51153901503,tract,"Census Tract 9015.03, Prince William County, Virginia",2019,72.59151204999999,perc_annual_checkup,percent
51153901504,tract,"Census Tract 9015.04, Prince William County, Virginia",2019,86.779546,perc_annual_checkup,percent
51153901505,tract,"Census Tract 9015.05, Prince William County, Virginia",2019,71.211686725,perc_annual_checkup,percent
51153901506,tract,"Census Tract 9015.06, Prince William County, Virginia",2019,74.28185967499999,perc_annual_checkup,percent
51153901507,tract,"Census Tract 9015.07, Prince William County, Virginia",2019,74.850010125,perc_annual_checkup,percent
51153901508,tract,"Census Tract 9015.08, Prince William County, Virginia",2019,75.40154787499999,perc_annual_checkup,percent
51153901509,tract,"Census Tract 9015.09, Prince William County, Virginia",2019,76.619280175,perc_annual_checkup,percent
51153901510,tract,"Census Tract 9015.10, Prince William County, Virginia",2019,72.208295925,perc_annual_checkup,percent
51153901511,tract,"Census Tract 9015.11, Prince William County, Virginia",2019,78.92977585,perc_annual_checkup,percent
51155210201,tract,"Census Tract 2102.01, Pulaski County, Virginia",2019,74.4387383,perc_annual_checkup,percent
51155210202,tract,"Census Tract 2102.02, Pulaski County, Virginia",2019,75.54820140000001,perc_annual_checkup,percent
51159040100,tract,"Census Tract 401, Richmond County, Virginia",2019,77.20683265,perc_annual_checkup,percent
51159040200,tract,"Census Tract 402, Richmond County, Virginia",2019,75.937345725,perc_annual_checkup,percent
51161031101,tract,"Census Tract 311.01, Roanoke County, Virginia",2019,72.906762875,perc_annual_checkup,percent
51161031102,tract,"Census Tract 311.02, Roanoke County, Virginia",2019,76.722114475,perc_annual_checkup,percent
51161031201,tract,"Census Tract 312.01, Roanoke County, Virginia",2019,70.547163775,perc_annual_checkup,percent
51157950100,tract,"Census Tract 9501, Rappahannock County, Virginia",2019,69.120182,perc_annual_checkup,percent
51157950200,tract,"Census Tract 9502, Rappahannock County, Virginia",2019,76.21221065,perc_annual_checkup,percent
51161031202,tract,"Census Tract 312.02, Roanoke County, Virginia",2019,76.54872775,perc_annual_checkup,percent
51185020100,tract,"Census Tract 201, Tazewell County, Virginia",2019,69.68733245,perc_annual_checkup,percent
51185020200,tract,"Census Tract 202, Tazewell County, Virginia",2019,70.20137157500001,perc_annual_checkup,percent
51013101701,tract,"Census Tract 1017.01, Arlington County, Virginia",2019,56.558068299999995,perc_annual_checkup,percent
51059430801,tract,"Census Tract 4308.01, Fairfax County, Virginia",2019,74.7365186,perc_annual_checkup,percent
51059430901,tract,"Census Tract 4309.01, Fairfax County, Virginia",2019,57.301119825,perc_annual_checkup,percent
51059430902,tract,"Census Tract 4309.02, Fairfax County, Virginia",2019,63.46863592500001,perc_annual_checkup,percent
51683910401,tract,"Census Tract 9104.01, Manassas city, Virginia",2019,60.447339649999996,perc_annual_checkup,percent
51683910402,tract,"Census Tract 9104.02, Manassas city, Virginia",2019,69.619042275,perc_annual_checkup,percent
51700031701,tract,"Census Tract 317.01, Newport News city, Virginia",2019,69.185815925,perc_annual_checkup,percent
51700031702,tract,"Census Tract 317.02, Newport News city, Virginia",2019,72.8916594,perc_annual_checkup,percent
51700031901,tract,"Census Tract 319.01, Newport News city, Virginia",2019,74.61525135,perc_annual_checkup,percent
51700031902,tract,"Census Tract 319.02, Newport News city, Virginia",2019,72.7884333,perc_annual_checkup,percent
51700032006,tract,"Census Tract 320.06, Newport News city, Virginia",2019,75.7445397,perc_annual_checkup,percent
51740211100,tract,"Census Tract 2111, Portsmouth city, Virginia",2019,79.24583025000001,perc_annual_checkup,percent
51740211500,tract,"Census Tract 2115, Portsmouth city, Virginia",2019,76.91507610000001,perc_annual_checkup,percent
51740213001,tract,"Census Tract 2130.01, Portsmouth city, Virginia",2019,76.684241425,perc_annual_checkup,percent
51740211900,tract,"Census Tract 2119, Portsmouth city, Virginia",2019,79.460165725,perc_annual_checkup,percent
51740212100,tract,"Census Tract 2121, Portsmouth city, Virginia",2019,80.625357825,perc_annual_checkup,percent
51740213104,tract,"Census Tract 2131.04, Portsmouth city, Virginia",2019,77.23170217500001,perc_annual_checkup,percent
51740210900,tract,"Census Tract 2109, Portsmouth city, Virginia",2019,74.93400165,perc_annual_checkup,percent
51740212400,tract,"Census Tract 2124, Portsmouth city, Virginia",2019,73.832285275,perc_annual_checkup,percent
51830370300,tract,"Census Tract 3703, Williamsburg city, Virginia",2019,67.37325440000001,perc_annual_checkup,percent
51830370100,tract,"Census Tract 3701, Williamsburg city, Virginia",2019,65.45429982499999,perc_annual_checkup,percent
51830370200,tract,"Census Tract 3702, Williamsburg city, Virginia",2019,72.40740685,perc_annual_checkup,percent
51810041801,tract,"Census Tract 418.01, Virginia Beach city, Virginia",2019,70.79220037500001,perc_annual_checkup,percent
51510200900,tract,"Census Tract 2009, Alexandria city, Virginia",2019,71.887087725,perc_annual_checkup,percent
51510201300,tract,"Census Tract 2013, Alexandria city, Virginia",2019,69.009805275,perc_annual_checkup,percent
51510201400,tract,"Census Tract 2014, Alexandria city, Virginia",2019,69.34798024999999,perc_annual_checkup,percent
51510201100,tract,"Census Tract 2011, Alexandria city, Virginia",2019,73.153059175,perc_annual_checkup,percent
51510201000,tract,"Census Tract 2010, Alexandria city, Virginia",2019,70.388615125,perc_annual_checkup,percent
51590000300,tract,"Census Tract 3, Danville city, Virginia",2019,77.15665824999999,perc_annual_checkup,percent
51590000800,tract,"Census Tract 8, Danville city, Virginia",2019,76.4510128,perc_annual_checkup,percent
51590001100,tract,"Census Tract 11, Danville city, Virginia",2019,82.208645,perc_annual_checkup,percent
51590000100,tract,"Census Tract 1, Danville city, Virginia",2019,79.580746475,perc_annual_checkup,percent
51590000200,tract,"Census Tract 2, Danville city, Virginia",2019,82.67154892500001,perc_annual_checkup,percent
51810043002,tract,"Census Tract 430.02, Virginia Beach city, Virginia",2019,78.05241495,perc_annual_checkup,percent
51810043400,tract,"Census Tract 434, Virginia Beach city, Virginia",2019,77.965309675,perc_annual_checkup,percent
51810044200,tract,"Census Tract 442, Virginia Beach city, Virginia",2019,66.340003325,perc_annual_checkup,percent
51810040402,tract,"Census Tract 404.02, Virginia Beach city, Virginia",2019,75.941979875,perc_annual_checkup,percent
51810042600,tract,"Census Tract 426, Virginia Beach city, Virginia",2019,74.3626094,perc_annual_checkup,percent
51810044402,tract,"Census Tract 444.02, Virginia Beach city, Virginia",2019,75.1683645,perc_annual_checkup,percent
51810045406,tract,"Census Tract 454.06, Virginia Beach city, Virginia",2019,72.614288725,perc_annual_checkup,percent
51810045407,tract,"Census Tract 454.07, Virginia Beach city, Virginia",2019,73.4143005,perc_annual_checkup,percent
51810045415,tract,"Census Tract 454.15, Virginia Beach city, Virginia",2019,73.12451755000001,perc_annual_checkup,percent
51810045808,tract,"Census Tract 458.08, Virginia Beach city, Virginia",2019,74.94485875,perc_annual_checkup,percent
51810046207,tract,"Census Tract 462.07, Virginia Beach city, Virginia",2019,74.404807375,perc_annual_checkup,percent
51810046211,tract,"Census Tract 462.11, Virginia Beach city, Virginia",2019,80.41849325,perc_annual_checkup,percent
51810046217,tract,"Census Tract 462.17, Virginia Beach city, Virginia",2019,74.1971257,perc_annual_checkup,percent
51810041004,tract,"Census Tract 410.04, Virginia Beach city, Virginia",2019,73.88124,perc_annual_checkup,percent
51810042201,tract,"Census Tract 422.01, Virginia Beach city, Virginia",2019,74.669193475,perc_annual_checkup,percent
51810042802,tract,"Census Tract 428.02, Virginia Beach city, Virginia",2019,69.39401825,perc_annual_checkup,percent
51810045200,tract,"Census Tract 452, Virginia Beach city, Virginia",2019,67.21075467499999,perc_annual_checkup,percent
51810045408,tract,"Census Tract 454.08, Virginia Beach city, Virginia",2019,72.2030088,perc_annual_checkup,percent
51810040802,tract,"Census Tract 408.02, Virginia Beach city, Virginia",2019,69.5564676,perc_annual_checkup,percent
51810041600,tract,"Census Tract 416, Virginia Beach city, Virginia",2019,74.8489238,perc_annual_checkup,percent
51810042000,tract,"Census Tract 420, Virginia Beach city, Virginia",2019,80.43971020000001,perc_annual_checkup,percent
51153901005,tract,"Census Tract 9010.05, Prince William County, Virginia",2019,76.002087625,perc_annual_checkup,percent
51153901100,tract,"Census Tract 9011, Prince William County, Virginia",2019,64.26449945,perc_annual_checkup,percent
51153900901,tract,"Census Tract 9009.01, Prince William County, Virginia",2019,71.0266941,perc_annual_checkup,percent
51153901209,tract,"Census Tract 9012.09, Prince William County, Virginia",2019,75.299357275,perc_annual_checkup,percent
