geoid,year,phys_30_cnt
51115951401,2017,26
51115951401,2018,22
51115951401,2019,19
51115951401,2020,23
51115951401,2021,22
51115951400,2017,30
51115951400,2018,27
51115951400,2019,22
51115951400,2020,18
51115951400,2021,17
51073100203,2017,106
51073100203,2018,103
51073100203,2019,105
51073100203,2020,103
51073100203,2021,94
51115951402,2017,26
51115951402,2018,22
51115951402,2019,19
51115951402,2020,23
51115951402,2021,22
51073100102,2017,71
51073100102,2018,67
51073100102,2019,67
51073100102,2020,66
51073100102,2021,59
51115951302,2017,26
51115951302,2018,22
51115951302,2019,19
51115951302,2020,23
51115951302,2021,22
51073100201,2017,75
51073100201,2018,71
51073100201,2019,68
51073100201,2020,69
51073100201,2021,62
51073100100,2017,67
51073100100,2018,63
51073100100,2019,63
51073100100,2020,56
51073100100,2021,50
51115951300,2017,35
51115951300,2018,32
51115951300,2019,24
51115951300,2020,19
51115951300,2021,18
51115951301,2017,31
51115951301,2018,27
51115951301,2019,21
51115951301,2020,24
51115951301,2021,23
51073100101,2017,35
51073100101,2018,30
51073100101,2019,25
51073100101,2020,27
51073100101,2021,26
51119951200,2017,31
51119951200,2018,27
51119951200,2019,21
51119951200,2020,24
51119951200,2021,23
51101950300,2017,83
51101950300,2018,76
51101950300,2019,76
51101950300,2020,65
51101950300,2021,66
51119951100,2017,38
51119951100,2018,33
51119951100,2019,26
51119951100,2020,29
51119951100,2021,26
51097950500,2017,38
51097950500,2018,32
51097950500,2019,30
51097950500,2020,33
51097950500,2021,31
51119951000,2017,37
51119951000,2018,32
51119951000,2019,25
51119951000,2020,29
51119951000,2021,26
51073100202,2017,243
51073100202,2018,229
51073100202,2019,226
51073100202,2020,241
51073100202,2021,236
51103030301,2017,26
51103030301,2018,23
51103030301,2019,15
51103030301,2020,20
51103030301,2021,18
51103030300,2017,30
51103030300,2018,28
51103030300,2019,18
51103030300,2020,15
51103030300,2021,13
51103030302,2017,26
51103030302,2018,23
51103030302,2019,15
51103030302,2020,20
51103030302,2021,18
51093280107,2017,625
51093280107,2018,604
51093280107,2019,599
51093280107,2020,654
51093280107,2021,652
51093280103,2017,753
51093280103,2018,714
51093280103,2019,692
51093280103,2020,524
51093280103,2021,525
51710990000,2017,802
51710990000,2018,757
51710990000,2019,737
51710990000,2020,556
51710990000,2021,554
51093280108,2017,590
51093280108,2018,567
51093280108,2019,559
51093280108,2020,575
51093280108,2021,576
51700030100,2017,655
51700030100,2018,631
51700030100,2019,625
51700030100,2020,680
51700030100,2021,679
51700030300,2017,652
51700030300,2018,630
51700030300,2019,623
51700030300,2020,685
51700030300,2021,682
51700030400,2017,642
51700030400,2018,622
51700030400,2019,615
51700030400,2020,668
51700030400,2021,666
51700030500,2017,654
51700030500,2018,632
51700030500,2019,625
51700030500,2020,686
51700030500,2021,683
51700030600,2017,656
51700030600,2018,633
51700030600,2019,627
51700030600,2020,689
51700030600,2021,687
51700030800,2017,656
51700030800,2018,633
51700030800,2019,627
51700030800,2020,689
51700030800,2021,687
51700031100,2017,658
51700031100,2018,632
51700031100,2019,627
51700031100,2020,682
51700031100,2021,678
51650012000,2017,666
51650012000,2018,643
51650012000,2019,636
51650012000,2020,693
51650012000,2021,687
51700030900,2017,664
51700030900,2018,641
51700030900,2019,635
51700030900,2020,691
51700030900,2021,689
51650011500,2017,662
51650011500,2018,636
51650011500,2019,630
51650011500,2020,645
51650011500,2021,644
51700031200,2017,668
51700031200,2018,643
51700031200,2019,638
51700031200,2020,690
51700031200,2021,688
51650011900,2017,645
51650011900,2018,615
51650011900,2019,610
51650011900,2020,624
51650011900,2021,620
51650010503,2017,659
51650010503,2018,636
51650010503,2019,631
51650010503,2020,689
51650010503,2021,684
51650011600,2017,665
51650011600,2018,640
51650011600,2019,634
51650011600,2020,685
51650011600,2021,678
51650011100,2017,673
51650011100,2018,649
51650011100,2019,642
51650011100,2020,691
51650011100,2021,682
51700031300,2017,659
51700031300,2018,635
51700031300,2019,630
51700031300,2020,684
51700031300,2021,680
51650010501,2017,803
51650010501,2018,760
51650010501,2019,742
51650010501,2020,564
51650010501,2021,563
51650011800,2017,662
51650011800,2018,637
51650011800,2019,631
51650011800,2020,678
51650011800,2021,671
51650011300,2017,740
51650011300,2018,716
51650011300,2019,708
51650011300,2020,758
51650011300,2021,752
51650011400,2017,746
51650011400,2018,720
51650011400,2019,714
51650011400,2020,762
51650011400,2021,754
51650010504,2017,686
51650010504,2018,654
51650010504,2019,650
51650010504,2020,660
51650010504,2021,661
51650011200,2017,681
51650011200,2018,657
51650011200,2019,649
51650011200,2020,709
51650011200,2021,700
51650010400,2017,683
51650010400,2018,652
51650010400,2019,646
51650010400,2020,658
51650010400,2021,658
51650010601,2017,713
51650010601,2018,687
51650010601,2019,682
51650010601,2020,742
51650010601,2021,735
51650010900,2017,681
51650010900,2018,657
51650010900,2019,649
51650010900,2020,709
51650010900,2021,700
51650010502,2017,703
51650010502,2018,675
51650010502,2019,670
51650010502,2020,718
51650010502,2021,716
51650010602,2017,704
51650010602,2018,678
51650010602,2019,674
51650010602,2020,726
51650010602,2021,720
51650011002,2017,673
51650011002,2018,649
51650011002,2019,642
51650011002,2020,699
51650011002,2021,690
51650010800,2017,705
51650010800,2018,679
51650010800,2019,675
51650010800,2020,733
51650010800,2021,726
51650011000,2017,802
51650011000,2018,758
51650011000,2019,738
51650011000,2020,557
51650011000,2021,554
51650011001,2017,654
51650011001,2018,630
51650011001,2019,623
51650011001,2020,672
51650011001,2021,665
51650010104,2017,654
51650010104,2018,630
51650010104,2019,623
51650010104,2020,680
51650010104,2021,673
51650010702,2017,686
51650010702,2018,660
51650010702,2019,656
51650010702,2020,714
51650010702,2021,709
51650010701,2017,685
51650010701,2018,658
51650010701,2019,654
51650010701,2020,706
51650010701,2021,703
51650010703,2017,654
51650010703,2018,629
51650010703,2019,622
51650010703,2020,679
51650010703,2021,673
51650010103,2017,653
51650010103,2018,628
51650010103,2019,621
51650010103,2020,640
51650010103,2021,640
51650012100,2017,647
51650012100,2018,622
51650012100,2019,615
51650012100,2020,610
51650012100,2021,610
51109950500,2017,87
51109950500,2018,83
51109950500,2019,81
51109950102,2017,13
51109950102,2018,12
51109950102,2019,13
51109950100,2020,9
51109950100,2021,9
51109950101,2017,19
51109950101,2018,18
51109950101,2019,18
51077060202,2017,39
51077060202,2018,36
51077060202,2019,34
51197050302,2017,26
51197050302,2018,23
51197050302,2019,22
51173030400,2017,26
51173030400,2018,23
51173030400,2019,23
51077060300,2017,7
51077060300,2018,7
51077060300,2019,7
51077060300,2020,6
51077060300,2021,6
51173030702,2017,51
51173030702,2018,49
51173030702,2019,44
51173030702,2020,45
51173030702,2021,41
51173030500,2017,25
51173030500,2018,22
51173030500,2019,21
51173030500,2020,37
51173030500,2021,32
51173030600,2017,36
51173030600,2018,34
51173030600,2019,31
51173030600,2020,47
51173030600,2021,41
51197050302,2020,35
51197050302,2021,31
51173030400,2020,36
51173030400,2021,32
51173030302,2017,36
51173030302,2018,34
51173030302,2019,31
51173030302,2020,47
51173030302,2021,41
51077060202,2020,33
51077060202,2021,28
51083930600,2017,19
51083930600,2018,18
51083930600,2019,19
51083930800,2020,17
51083930800,2021,16
51083930602,2020,17
51083930602,2021,16
51083930601,2020,17
51083930601,2021,16
51083930202,2020,20
51083930202,2021,19
51143010802,2017,87
51143010802,2018,89
51143010802,2019,85
51083930302,2020,66
51083930302,2021,67
51143010803,2020,75
51143010803,2021,75
51117930800,2020,21
51117930800,2021,17
51083930301,2020,73
51083930301,2021,74
51083930400,2020,21
51083930400,2021,17
51143010804,2020,77
51143010804,2021,77
51143010801,2020,64
51143010801,2021,65
51590001301,2017,85
51590001301,2018,87
51590001301,2019,82
51590001301,2020,75
51590001301,2021,75
51083930302,2017,77
51083930302,2018,76
51083930302,2019,72
51143010803,2017,84
51143010803,2018,86
51143010803,2019,81
51117930800,2017,15
51117930800,2018,14
51117930800,2019,16
51143010802,2020,75
51143010802,2021,75
51083930301,2017,82
51083930301,2018,84
51083930301,2019,79
51083930400,2017,15
51083930400,2018,14
51083930400,2019,16
51143010804,2017,85
51143010804,2018,87
51143010804,2019,82
51083930602,2017,14
51083930602,2018,13
51083930602,2019,15
51083930600,2020,14
51083930600,2021,13
51083930601,2017,14
51083930601,2018,13
51083930601,2019,15
51083930202,2017,14
51083930202,2018,14
51083930202,2019,16
51143010700,2017,78
51143010700,2018,78
51143010700,2019,74
51083930800,2017,14
51083930800,2018,13
51083930800,2019,15
51101950200,2020,16
51101950200,2021,15
51101950200,2017,16
51101950200,2018,15
51101950200,2019,15
51143011100,2017,107
51143011100,2018,104
51143011100,2019,98
51141030301,2017,37
51141030301,2018,33
51141030301,2019,34
51143011200,2017,105
51143011200,2018,104
51143011200,2019,97
51089010700,2017,37
51089010700,2018,33
51089010700,2019,34
51089010602,2017,52
51089010602,2018,49
51089010602,2019,47
51590001400,2017,105
51590001400,2018,104
51590001400,2019,97
51089010500,2017,107
51089010500,2018,104
51089010500,2019,98
51089010601,2017,52
51089010601,2018,49
51089010601,2019,47
51143011001,2017,109
51143011001,2018,106
51143011001,2019,100
51143011002,2017,106
51143011002,2018,105
51143011002,2019,98
51089010300,2017,69
51089010300,2018,64
51089010300,2019,61
51089010400,2017,104
51089010400,2018,99
51089010400,2019,93
51143010400,2017,83
51143010400,2018,78
51143010400,2019,74
51143011100,2020,89
51143011100,2021,79
51141030301,2020,32
51141030301,2021,20
51143011200,2020,87
51143011200,2021,79
51089010700,2020,32
51089010700,2021,20
51590000800,2017,105
51590000800,2018,104
51590000800,2019,97
51590000800,2020,89
51590000800,2021,81
51089010602,2020,42
51089010602,2021,33
51590001400,2020,87
51590001400,2021,79
51089010500,2020,89
51089010500,2021,79
51143011001,2020,92
51143011001,2021,82
51143011002,2020,89
51143011002,2021,81
51089010300,2020,54
51089010300,2021,47
51089010601,2020,42
51089010601,2021,33
51800065400,2017,606
51800065400,2018,571
51800065400,2019,556
51800065300,2017,603
51800065300,2018,569
51800065300,2019,549
51550021302,2017,798
51550021302,2018,756
51550021302,2019,740
51550020904,2017,749
51550020904,2018,712
51550020904,2019,698
51800075501,2017,758
51800075501,2018,709
51800075501,2019,694
51550020906,2017,737
51550020906,2018,699
51550020906,2019,683
51550021404,2017,901
51550021404,2018,855
51550021404,2019,840
51800075403,2017,695
51800075403,2018,651
51800075403,2019,631
51550021501,2017,907
51550021501,2018,860
51550021501,2019,842
51550021502,2017,928
51550021502,2018,878
51550021502,2019,864
51810046005,2017,812
51810046005,2018,771
51810046005,2019,750
51550021601,2017,931
51550021601,2018,884
51550021601,2019,868
51800075204,2017,847
51800075204,2018,802
51800075204,2019,788
51800075201,2017,835
51800075201,2018,791
51800075201,2019,775
51810040402,2017,860
51810040402,2018,813
51810040402,2019,794
51800075102,2017,938
51800075102,2018,890
51800075102,2019,876
51800075101,2017,942
51800075101,2018,895
51800075101,2019,880
51800075602,2017,267
51800075602,2018,259
51800075703,2017,254
51800075703,2018,242
51800075601,2017,420
51800075601,2018,407
51800075701,2017,444
51800075701,2018,425
51800075702,2017,304
51800075702,2018,295
51800065401,2017,477
51800065401,2018,460
51800065402,2017,471
51800065402,2018,455
51800065500,2017,522
51800065500,2018,503
51800065301,2017,478
51800065301,2018,462
51800065302,2017,484
51800065302,2018,467
51800065100,2017,533
51800065100,2018,513
51800065200,2017,550
51800065200,2018,527
51800075504,2017,610
51800075504,2018,582
51093280400,2017,62
51093280400,2018,55
51800075401,2017,415
51800075401,2018,395
51800075503,2017,556
51800075503,2018,531
51800075404,2017,427
51800075404,2018,408
51550021401,2017,741
51550021401,2018,717
51800075405,2017,298
51800075405,2018,287
51800075406,2017,576
51800075406,2018,555
51800075402,2017,570
51800075402,2018,550
51550021406,2017,690
51550021406,2018,662
51550021407,2017,741
51550021407,2018,717
51550021405,2017,700
51550021405,2018,672
51550021403,2017,667
51550021403,2018,641
51800075407,2017,509
51800075407,2018,484
51800075502,2017,441
51800075502,2018,430
51550021507,2017,746
51550021507,2018,720
51740212702,2017,741
51740212702,2018,717
51550021506,2017,745
51550021506,2018,719
51740212701,2017,749
51740212701,2018,724
51740212500,2017,741
51740212500,2018,717
51550021503,2017,745
51550021503,2018,719
51740212300,2017,740
51740212300,2018,717
51740212400,2017,741
51740212400,2018,717
51740212600,2017,741
51740212600,2018,717
51740980100,2017,740
51740980100,2018,717
51740212801,2017,750
51740212801,2018,725
51740212802,2017,750
51740212802,2018,725
51550021504,2017,766
51550021504,2018,740
51740211700,2017,729
51740211700,2018,702
51740211900,2017,749
51740211900,2018,724
51550020300,2017,731
51550020300,2018,704
51740212000,2017,748
51740212000,2018,724
51740211600,2017,750
51740211600,2018,725
51740211800,2017,749
51740211800,2018,724
51740212100,2017,748
51740212100,2018,724
51740212900,2017,750
51740212900,2018,725
51740211500,2017,749
51740211500,2018,724
51550021505,2017,775
51550021505,2018,750
51740211400,2017,749
51740211400,2018,724
51710005100,2017,724
51710005100,2018,697
51710005000,2017,749
51710005000,2018,725
51740211100,2017,749
51740211100,2018,724
51800075202,2017,684
51800075202,2018,657
51800075206,2017,691
51800075206,2018,667
51550021603,2017,769
51550021603,2018,745
51740210900,2017,748
51740210900,2018,724
51740210500,2017,749
51740210500,2018,724
51740210400,2017,770
51740210400,2018,745
51740210600,2017,749
51740210600,2018,725
51710004600,2017,762
51710004600,2018,737
51740213200,2017,748
51740213200,2018,724
51093280300,2017,143
51093280300,2018,130
51740210300,2017,749
51740210300,2018,725
51800075207,2017,690
51800075207,2018,665
51550021604,2017,764
51550021604,2018,739
51710004700,2017,749
51710004700,2018,725
51710004800,2017,769
51710004800,2018,745
51710006400,2017,749
51710006400,2018,725
51550021605,2017,775
51550021605,2018,750
51710004500,2017,769
51710004500,2018,745
51710004900,2017,769
51710004900,2018,745
51800075208,2017,679
51800075208,2018,656
51740210200,2017,749
51740210200,2018,725
51800075203,2017,699
51800075203,2018,673
51740213002,2017,776
51740213002,2018,754
51800075302,2017,564
51800075302,2018,538
51175200100,2017,63
51175200100,2018,57
51710004200,2017,769
51710004200,2018,745
51710004300,2017,769
51710004300,2018,745
51710004400,2017,769
51710004400,2018,745
51550021602,2017,780
51550021602,2018,754
51710004100,2017,773
51710004100,2018,751
51800075205,2017,778
51800075205,2018,753
51710004002,2017,748
51710004002,2018,724
51710004001,2017,773
51710004001,2018,751
51710980200,2017,769
51710980200,2018,745
51710003501,2017,769
51710003501,2018,745
51710003400,2017,773
51710003400,2018,751
51710003600,2017,776
51710003600,2018,754
51710003300,2017,773
51710003300,2018,751
51740213101,2017,782
51740213101,2018,759
51710003800,2017,748
51710003800,2018,724
51710003700,2017,773
51710003700,2018,751
51800075104,2017,713
51800075104,2018,689
51710003200,2017,776
51710003200,2018,754
51800075103,2017,781
51800075103,2018,755
51710002900,2017,776
51710002900,2018,754
51710980100,2017,748
51710980100,2018,724
51710002700,2017,776
51710002700,2018,754
51710003000,2017,776
51710003000,2018,754
51740213103,2017,782
51740213103,2018,759
51710003100,2017,782
51710003100,2018,759
51710002500,2017,773
51710002500,2018,751
51710002800,2017,782
51710002800,2018,759
51710002600,2017,776
51710002600,2018,754
51740213104,2017,780
51740213104,2018,755
51800075106,2017,777
51800075106,2018,753
51740213001,2017,767
51740213001,2018,742
51710002100,2017,777
51710002100,2018,755
51800075105,2017,719
51800075105,2018,694
51710002400,2017,773
51710002400,2018,751
51710002300,2017,776
51710002300,2018,754
51710002200,2017,782
51710002200,2018,759
51800075301,2017,684
51800075301,2018,658
51710001700,2017,782
51710001700,2018,759
51710001200,2017,782
51710001200,2018,759
51710001600,2017,782
51710001600,2018,759
51093280200,2017,272
51093280200,2018,255
51710000500,2017,770
51710000500,2018,749
51710000300,2017,770
51710000300,2018,749
51093280105,2017,483
51093280105,2018,463
51093280106,2017,544
51093280106,2018,515
51710000400,2017,745
51710000400,2018,725
51183870400,2017,80
51183870400,2018,71
51093280101,2017,276
51093280101,2018,261
51181860200,2017,52
51181860200,2018,50
51181860100,2017,64
51181860100,2018,62
51093280104,2017,481
51093280104,2018,461
51800075602,2019,257
51800075602,2020,305
51800075602,2021,310
51800075801,2017,119
51800075801,2018,111
51800075801,2019,112
51800075801,2020,132
51800075801,2021,129
51800075703,2019,241
51800075703,2020,247
51800075703,2021,256
51800075601,2019,399
51800075601,2020,439
51800075601,2021,442
51800075701,2019,413
51800075701,2020,452
51800075701,2021,459
51800075702,2019,288
51800075702,2020,338
51800075702,2021,339
51800065401,2019,454
51800065401,2020,501
51800065401,2021,504
51800065400,2020,410
51800065400,2021,417
51800065402,2019,444
51800065402,2020,492
51800065402,2021,495
51800065500,2019,494
51800065500,2020,534
51800065500,2021,536
51800065301,2019,451
51800065301,2020,499
51800065301,2021,502
51800065300,2020,405
51800065300,2021,412
51800065302,2019,461
51800065302,2020,508
51800065302,2021,511
51550021303,2017,654
51550021303,2018,630
51550021303,2019,626
51550021303,2020,666
51550021303,2021,672
51550021302,2020,552
51550021302,2021,563
51800065100,2019,505
51800065100,2020,545
51800065100,2021,548
51550021305,2017,654
51550021305,2018,630
51550021305,2019,626
51550021305,2020,666
51550021305,2021,672
51800065200,2019,520
51800065200,2020,570
51800065200,2021,571
51550021304,2017,648
51550021304,2018,625
51550021304,2019,621
51550021304,2020,663
51550021304,2021,669
51800075504,2019,579
51800075504,2020,627
51800075504,2021,630
51800075501,2020,505
51800075501,2021,513
51093280400,2019,59
51093280400,2020,77
51093280400,2021,79
51800075401,2019,386
51800075401,2020,427
51800075401,2021,432
51800075503,2019,524
51800075503,2020,561
51800075503,2021,564
51800075404,2019,399
51800075404,2020,438
51800075404,2021,443
51550021401,2019,714
51550021401,2020,754
51550021401,2021,762
51550021402,2017,689
51550021402,2018,661
51550021402,2019,659
51550021402,2020,701
51550021402,2021,705
51800075405,2019,279
51800075405,2020,329
51800075405,2021,337
51800075406,2019,548
51800075406,2020,603
51800075406,2021,607
51800075402,2019,543
51800075402,2020,594
51800075402,2021,598
51550021406,2019,659
51550021406,2020,701
51550021406,2021,705
51550021404,2020,635
51550021404,2021,647
51550021407,2019,714
51550021407,2020,753
51550021407,2021,761
51550021405,2019,669
51550021405,2020,712
51550021405,2021,713
51550021403,2019,637
51550021403,2020,684
51550021403,2021,692
51550020700,2017,678
51550020700,2018,657
51550020700,2019,649
51550020700,2020,693
51550020700,2021,703
51800075403,2020,470
51800075403,2021,481
51800075407,2019,480
51800075407,2020,532
51800075407,2021,532
51550020600,2017,693
51550020600,2018,669
51550020600,2019,662
51550020600,2020,703
51550020600,2021,712
51800075502,2019,417
51800075502,2020,465
51800075502,2021,473
51550021507,2019,715
51550021507,2020,757
51550021507,2021,762
51740212702,2019,714
51740212702,2020,754
51740212702,2021,762
51550021501,2020,639
51550021501,2021,648
51550021506,2019,713
51550021506,2020,756
51550021506,2021,761
51550020808,2017,693
51550020808,2018,669
51550020808,2019,662
51550020808,2020,702
51550020808,2021,711
51740212701,2019,719
51740212701,2020,761
51740212701,2021,767
51740212500,2019,714
51740212500,2020,753
51740212500,2021,761
51550021503,2019,713
51550021503,2020,756
51550021503,2021,761
51740212300,2019,713
51740212300,2020,754
51740212300,2021,762
51740212400,2019,714
51740212400,2020,754
51740212400,2021,762
51550020400,2017,723
51550020400,2018,696
51550020400,2019,691
51550020400,2020,734
51550020400,2021,740
51740212600,2019,714
51740212600,2020,753
51740212600,2021,761
51550020200,2017,723
51550020200,2018,696
51550020200,2019,691
51550020200,2020,734
51550020200,2021,740
51740980100,2019,713
51740980100,2020,754
51740980100,2021,762
51740212801,2019,720
51740212801,2020,763
51740212801,2021,769
51550020100,2017,722
51550020100,2018,695
51550020100,2019,690
51550020100,2020,733
51550020100,2021,739
51740212802,2019,720
51740212802,2020,763
51740212802,2021,769
51550020003,2017,693
51550020003,2018,669
51550020003,2019,662
51550020003,2020,703
51550020003,2021,712
51550021504,2019,737
51550021504,2020,779
51550021504,2021,780
51740211700,2019,698
51740211700,2020,737
51740211700,2021,743
51740211900,2019,719
51740211900,2020,761
51740211900,2021,767
51550020300,2019,698
51550020300,2020,742
51550020300,2021,747
51740212000,2019,718
51740212000,2020,761
51740212000,2021,767
51550020002,2017,716
51550020002,2018,690
51550020002,2019,684
51550020002,2020,720
51550020002,2021,725
51550021502,2020,659
51550021502,2021,663
51740211600,2019,720
51740211600,2020,763
51740211600,2021,769
51740211800,2019,719
51740211800,2020,761
51740211800,2021,767
51740212100,2019,718
51740212100,2020,761
51740212100,2021,767
51740212900,2019,720
51740212900,2020,763
51740212900,2021,769
51740211500,2019,719
51740211500,2020,761
51740211500,2021,767
51550021505,2019,749
51550021505,2020,791
51550021505,2021,790
51740211400,2019,719
51740211400,2020,761
51740211400,2021,767
51710005100,2019,691
51710005100,2020,735
51710005100,2021,741
51710005000,2019,719
51710005000,2020,763
51710005000,2021,769
51740211100,2019,719
51740211100,2020,761
51740211100,2021,767
51800075202,2019,653
51800075202,2020,700
51800075202,2021,703
51800075206,2019,665
51800075206,2020,714
51800075206,2021,714
51550021603,2019,740
51550021603,2020,782
51550021603,2021,782
51740210900,2019,718
51740210900,2020,761
51740210900,2021,767
51740210500,2019,719
51740210500,2020,761
51740210500,2021,767
51740210400,2019,741
51740210400,2020,783
51740210400,2021,784
51740210600,2019,719
51740210600,2020,762
51740210600,2021,768
51710004600,2019,733
51710004600,2020,777
51710004600,2021,782
51740213200,2019,718
51740213200,2020,761
51740213200,2021,767
51093280300,2019,125
51093280300,2020,154
51093280300,2021,155
51740210300,2019,719
51740210300,2020,763
51740210300,2021,769
51550021601,2020,666
51550021601,2021,670
51800075207,2019,664
51800075207,2020,711
51800075207,2021,715
51550021604,2019,733
51550021604,2020,776
51550021604,2021,776
51800075204,2020,598
51800075204,2021,602
51710004700,2019,719
51710004700,2020,763
51710004700,2021,769
51710004800,2019,740
51710004800,2020,783
51710004800,2021,784
51710006400,2019,719
51710006400,2020,763
51710006400,2021,769
51800075201,2020,590
51800075201,2021,594
51550021605,2019,749
51550021605,2020,791
51550021605,2021,791
51710004500,2019,740
51710004500,2020,783
51710004500,2021,784
51710004900,2019,740
51710004900,2020,783
51710004900,2021,784
51800075208,2019,652
51800075208,2020,705
51800075208,2021,707
51740210200,2019,719
51740210200,2020,763
51740210200,2021,769
51800075203,2019,669
51800075203,2020,717
51800075203,2021,716
51740213002,2019,751
51740213002,2020,795
51740213002,2021,795
51800075302,2019,533
51800075302,2020,540
51800075302,2021,540
51175200100,2019,62
51175200100,2020,63
51175200100,2021,65
51710004200,2019,740
51710004200,2020,783
51710004200,2021,784
51710006901,2017,717
51710006901,2018,691
51710006901,2019,685
51710006901,2020,729
51710006901,2021,735
51710004300,2019,740
51710004300,2020,783
51710004300,2021,784
51710004400,2019,740
51710004400,2020,783
51710004400,2021,784
51550021602,2019,752
51550021602,2020,792
51550021602,2021,792
51710004100,2019,746
51710004100,2020,790
51710004100,2021,791
51800075205,2019,750
51800075205,2020,790
51800075205,2021,790
51710004002,2019,718
51710004002,2020,761
51710004002,2021,767
51710004001,2019,746
51710004001,2020,790
51710004001,2021,791
51710980200,2019,740
51710980200,2020,783
51710980200,2021,784
51710007001,2017,748
51710007001,2018,724
51710007001,2019,719
51710007001,2020,763
51710007001,2021,769
51710003501,2019,740
51710003501,2020,783
51710003501,2021,784
51710003400,2019,746
51710003400,2020,790
51710003400,2021,791
51710003600,2019,751
51710003600,2020,795
51710003600,2021,795
51710003300,2019,746
51710003300,2020,790
51710003300,2021,791
51740213101,2019,756
51740213101,2020,798
51740213101,2021,799
51710003800,2019,718
51710003800,2020,761
51710003800,2021,767
51710003700,2019,746
51710003700,2020,790
51710003700,2021,791
51800075104,2019,686
51800075104,2020,736
51800075104,2021,734
51710006200,2017,768
51710006200,2018,744
51710006200,2019,740
51710006200,2020,783
51710006200,2021,784
51710003200,2019,751
51710003200,2020,795
51710003200,2021,795
51800075103,2019,754
51800075103,2020,794
51800075103,2021,794
51710006100,2017,768
51710006100,2018,744
51710006100,2019,740
51710006100,2020,783
51710006100,2021,784
51710002900,2019,751
51710002900,2020,795
51710002900,2021,796
51710980100,2019,718
51710980100,2020,761
51710980100,2021,767
51710002700,2019,751
51710002700,2020,795
51710002700,2021,795
51710003000,2019,751
51710003000,2020,795
51710003000,2021,796
51710005903,2017,768
51710005903,2018,744
51710005903,2019,740
51710005903,2020,783
51710005903,2021,784
51800075102,2020,670
51800075102,2021,674
51740213103,2019,756
51740213103,2020,798
51740213103,2021,799
51710003100,2019,756
51710003100,2020,798
51710003100,2021,799
51710002500,2019,746
51710002500,2020,790
51710002500,2021,791
51800075101,2020,674
51800075101,2021,677
51710002800,2019,756
51710002800,2020,798
51710002800,2021,799
51710002600,2019,751
51710002600,2020,795
51710002600,2021,795
51740213104,2019,753
51740213104,2020,794
51740213104,2021,794
51710005902,2017,768
51710005902,2018,744
51710005902,2019,740
51710005902,2020,783
51710005902,2021,784
51710006000,2017,775
51710006000,2018,753
51710006000,2019,751
51710006000,2020,795
51710006000,2021,795
51800075106,2019,749
51800075106,2020,791
51800075106,2021,791
51740213001,2019,737
51740213001,2020,780
51740213001,2021,780
51710002100,2019,752
51710002100,2020,795
51710002100,2021,796
51800075105,2019,691
51800075105,2020,739
51800075105,2021,738
51710002400,2019,746
51710002400,2020,790
51710002400,2021,791
51710002300,2019,751
51710002300,2020,795
51710002300,2021,795
51710005901,2017,775
51710005901,2018,753
51710005901,2019,751
51710005901,2020,795
51710005901,2021,795
51710006607,2017,775
51710006607,2018,753
51710006607,2019,751
51710006607,2020,795
51710006607,2021,795
51710002200,2019,756
51710002200,2020,798
51710002200,2021,799
51710002000,2017,781
51710002000,2018,758
51710002000,2019,756
51710002000,2020,798
51710002000,2021,799
51710005702,2017,781
51710005702,2018,758
51710005702,2019,756
51710005702,2020,798
51710005702,2021,799
51800075301,2019,651
51800075301,2020,703
51800075301,2021,704
51710001700,2019,756
51710001700,2020,798
51710001700,2021,799
51710005800,2017,781
51710005800,2018,758
51710005800,2019,756
51710005800,2020,798
51710005800,2021,799
51710001400,2017,781
51710001400,2018,758
51710001400,2019,756
51710001400,2020,798
51710001400,2021,799
51710005701,2017,781
51710005701,2018,758
51710005701,2019,756
51710005701,2020,798
51710005701,2021,799
51710001200,2019,756
51710001200,2020,798
51710001200,2021,799
51710001500,2017,781
51710001500,2018,758
51710001500,2019,756
51710001500,2020,798
51710001500,2021,799
51710001600,2019,756
51710001600,2020,798
51710001600,2021,799
51710001300,2017,781
51710001300,2018,758
51710001300,2019,756
51710001300,2020,798
51710001300,2021,799
51710005500,2017,781
51710005500,2018,758
51710005500,2019,756
51710005500,2020,798
51710005500,2021,799
51710000901,2017,781
51710000901,2018,758
51710000901,2019,756
51710000901,2020,798
51710000901,2021,799
51710001100,2017,775
51710001100,2018,753
51710001100,2019,751
51710001100,2020,795
51710001100,2021,796
51710000700,2017,769
51710000700,2018,748
51710000700,2019,746
51710000700,2020,790
51710000700,2021,789
51093280200,2019,250
51093280200,2020,292
51093280200,2021,292
51710000202,2017,769
51710000202,2018,748
51710000202,2019,746
51710000202,2020,790
51710000202,2021,789
51710000800,2017,769
51710000800,2018,748
51710000800,2019,746
51710000800,2020,790
51710000800,2021,789
51710000600,2017,769
51710000600,2018,748
51710000600,2019,746
51710000600,2020,790
51710000600,2021,789
51710000201,2017,744
51710000201,2018,724
51710000201,2019,720
51710000201,2020,762
51710000201,2021,758
51710000500,2019,746
51710000500,2020,790
51710000500,2021,789
51710000300,2019,746
51710000300,2020,790
51710000300,2021,789
51093280105,2019,455
51093280105,2020,461
51093280105,2021,465
51710000400,2019,720
51710000400,2020,762
51710000400,2021,758
51183870400,2019,74
51183870400,2020,71
51183870400,2021,68
51093280104,2019,453
51093280104,2020,459
51093280104,2021,463
51093280101,2019,253
