"ID","UST","DSLPM","CANCER","RESP","PTRAF","PWDIS","PNPL","PRMP","PTSDF","OZONE","PM25","PRE1960PCT","PC1","PC_z","FIPS","Geographic Area Name","Tpop","**Accees to Care","Education","Employment Access","Labor Force Participation","Population Density","Walkability","**Spatial Segregation","Income Inequality","Affordability*","Environmental","Food Access*","Townsend","Incarceration*","Mobility*"
51013102701,12.890005352,0.470098389147539,40,0.4,980.885236550862,0.001288594520938,0.0982079443566,0.124398777072243,0.511755280626383,42.9402843137255,8.50683506849315,0.713717693836978,1.42849755024962,1.42849755024963,51013,"Census Tract 1027.01, Arlington County, Virginia",3818,-1.22834780504877,13.7,97536,80.1,25758.2,8.5,0.34393131279,0.4516,23,0.757248012232299,0.0517292344073308,0.654265896445029,223,5.4
51013102702,38.5986719706,0.46783043115798,40,0.5,425.961215952548,0.001674099361756,0.100145351622445,0.13460659978649,0.565144537487218,42.8923967320261,8.49997479452055,0.26054054054054,1.96883132481922,1.96883132481922,51013,"Census Tract 1027.02, Arlington County, Virginia",2029,-0.446313304130313,14.6,95346,82,20458.1,9.2,-1.0583001681,0.2988,35,0.964139408843917,0.264739229024943,0.334598125443322,104,17.9
51013102802,21.9016620172,0.441387049229098,40,0.5,704.145502009178,0.002143249731105,0.093760689051989,0.131039744168467,0.523427843777528,42.8483653594771,8.47925945205479,0.469043151969981,1.70312436854417,1.70312436854418,51013,"Census Tract 1028.02, Arlington County, Virginia",1263,1.66529589056451,16,92204,71.2,4510.7,10.5,-1.42635633561,0.3759,44,0.972627110352016,0.0940032414910859,0.170391838872477,76,8.5
51013102803,26.1943386475,0.458468415365003,40,0.5,1165.84788155549,0.005061847873446,0.093457960249273,0.12222868383142,0.491673414847042,42.902831372549,8.49697123287671,0.272435897435897,1.82102949906625,1.82102949906625,51013,"Census Tract 1028.03, Arlington County, Virginia",3112,-0.61563197368634,15,94513,71,50281.1,12.8,-0.914608247359,0.3859,31,0.904535879449667,0.00735558541246104,0.236497372797121,1e-04,7.2
51013102804,18.2833737818,0.458468415365003,40,0.5,1153.91478067665,0.001392885621073,0.088256720272315,0.113670350447497,0.325229559746204,42.902831372549,8.49697123287671,0.393275598573611,1.68976199607507,1.68976199607508,51013,"Census Tract 1028.04, Arlington County, Virginia",4365,-2.95895407488267,13,89779,80.1,22017.9,13,-0.377043859796,0.4136,31,0.982439311729448,0.00735524256651017,0.446908732389312,56,17.4
51013102901,67.4141542724,0.44241646126488,40,0.5,2965.32866721548,0.000679105767586,0.095015449665301,0.141794757264345,0.570781832659808,42.7894424836601,8.46275917808219,0.861631753031973,2.94014831698688,2.94014831698689,51013,"Census Tract 1029.01, Arlington County, Virginia",3015,1.02197316189472,16.5,88445,82.7,13538.2,13.5,-0.978742567193,0.3128,33,1.3087163097872,0.00948905109489051,0.222238810438471,1e-04,19.9
51013102903,52.7304557987,0.443353342773572,40,0.5,124.99515050141,0.001115104095158,0.098959169032723,0.148013069267825,0.695495936624464,42.7806104575163,8.46088684931507,0.362250879249706,2.16298774436021,2.16298774436021,51013,"Census Tract 1029.03, Arlington County, Virginia",1506,2.22431059807584,16.3,88307,83.6,10757.1,7.2,-1.22658516542,0.2764,33,1.08222362018454,0.0100874243443174,0.145915615369463,62,19.4
51013102904,60.9245279683,0.443353342773572,40,0.5,7369.31023962469,0.001374407690058,0.102247534624565,0.159335116746089,0.698826334269362,42.7806104575163,8.46088684931507,0.073170731707317,3.2113073829413,3.2113073829413,51013,"Census Tract 1029.04, Arlington County, Virginia",2824,-1.70680172604591,15.2,87963,85.4,20770.6,8.2,-1.31655240919,0.4455,33,1.70110992684519,0.0100874243443174,0.317267912699892,128,35
51013103000,28.5943002146,0.436254530465758,40,0.5,4639.79651634452,0.000412103230179,0.100055332414254,0.170048973938303,0.659433961121995,42.6996235294118,8.43119561643836,0.948733058338243,2.48803330692295,2.48803330692295,51013,"Census Tract 1030, Arlington County, Virginia",3605,0.983403353778616,16.9,83801,84,14171.7,10.8,-0.725732334204,0.2662,38,1.31233532886892,0.0850307145166505,0.184285736411191,1e-04,18.4
51013103100,18.8412034758,0.472400261299252,40,0.5,2589.09583084576,0.000787375526383,0.112276843503948,0.154964941653063,0.598962620034629,42.8873235294118,8.48927643835616,0.31146432194792,1.93948752005006,1.93948752005006,51013,"Census Tract 1031, Arlington County, Virginia",6089,-0.821256095943088,14.4,99736,81.3,9941.4,13.3,-0.860169586316,0.3921,35,1.18750531525845,0.202193151212005,0.324259388215562,257,19.3
51013103200,17.0206328711,0.488705537462037,40,0.5,1234.35190123841,0.000223648968006,0.11862963241093,0.140860589853084,1.14836960525821,42.969937254902,8.5131397260274,0.439643799472295,1.87593329473491,1.87593329473491,51013,"Census Tract 1032, Arlington County, Virginia",5760,-1.82367252692687,15.5,115435,88.2,20042.7,18.5,-0.771427315227,0.3611,30,1.17777615183082,0.0054655107425556,0.407215220936102,109,17.3
51013103300,20.4993525012,0.499704243035361,40,0.5,5963.22138434246,0.028287726385085,0.130416636599617,0.147706625434281,3.00613289388079,42.9795366013072,8.5182098630137,0.19431643625192,2.77717667291133,2.77717667291133,51013,"Census Tract 1033, Arlington County, Virginia",2549,0.188482059149076,15.7,129198,77.7,22622.8,8,-0.975572512884,0.3936,29,1.46918119405397,0.257934734018775,0.521421576662639,160,12
51013103401,12.9232460247,0.513932520056813,40,0.4,954.507147196147,0.194877771715797,0.122242898371172,0.140138065104472,6.01082498429851,43.1009026143791,8.56892082191781,0.729166666666666,2.26693024154321,2.26693024154321,51013,"Census Tract 1034.01, Arlington County, Virginia",1482,2.2357378097635,14,160644,90.9,3293.3,8.7,-1.1401178436,0.2175,44,1.14179975122761,0.00309597523219814,0.195376106057262,1e-04,15.3
51013103403,47.2532699845,0.480923050782148,40,0.6,5872.93683303589,0.002544085216084,0.152263430052599,0.26762081589659,1.50997234543464,42.7858875816993,8.49395835616438,0.037294015611448,3.25328570307221,3.25328570307222,51013,"Census Tract 1034.03, Arlington County, Virginia",1246,1.00346421678865,16.1,122669,94.4,10383.3,10.7,-1.32171391909,0.3161,33,1.6571578108177,0.052008289681107,0.287919198169708,1e-04,29.1
51013103404,26.4486375051,0.480923050782148,40,0.6,6501.14751455453,0.135477360724762,0.18120875936517,0.188517536552682,6.57480232669743,42.7858875816993,8.49395835616438,0.042576419213974,3.62583137411875,3.62583137411875,51013,"Census Tract 1034.04, Arlington County, Virginia",1479,2.21435112568317,16.5,162210,88.1,7784.2,3,-1.1427996588,0.3133,35,1.99455775542464,0.0521888740202638,0.360865017248654,69,25.6
51013103405,33.7426525803,0.480923050782148,40,0.6,4711.24731323647,0.034035693054171,0.168435839312611,0.207842728250977,3.76836513227634,42.7858875816993,8.49395835616438,0.053492484526967,3.14965661348903,3.14965661348904,51013,"Census Tract 1034.05, Arlington County, Virginia",3202,1.28023842122627,16.7,142102,85,27744.6,15.8,-0.718434996932,0.3663,34,1.99351927470484,0.0521888740202638,0.423772054242359,1e-04,38.2
51013103501,5.53961025885,0.496963342812801,40,0.5,9529.92755606627,0.098999146050821,0.145081724334461,0.161733897742009,4.65808221873796,42.9549790849673,8.52123698630137,0.309713375796178,3.24213594865705,3.24213594865705,51013,"Census Tract 1035.01, Arlington County, Virginia",3311,0.569743774843077,16.7,145006,83.7,26102.6,10.8,-1.17372584416,0.3421,28,1.7259730065229,0.00347222222222222,0.363554299355082,57,25.5
51013103503,29.8686579817,0.497929630215084,40,0.6,8034.82437773056,0.200626861885934,0.167805716232813,0.180515315569019,6.09609934510746,42.8478091503268,8.51128657534247,0.059759662227996,3.87620689166304,3.87620689166304,51013,"Census Tract 1035.03, Arlington County, Virginia",4903,-0.723999249179757,16.7,156681,83.5,91626.6,11,-0.225330992923,0.3417,31,2.06665323284349,0.00438062788999757,0.60029172980027,39,28.9
51013103504,46.5483743101,0.494203751251044,40,0.5,7037.14645493477,0.317366200612644,0.164395492153975,0.174903382639527,6.30663814400145,42.9070660130719,8.5129197260274,0,3.75451591771844,3.75451591771844,51013,"Census Tract 1035.04, Arlington County, Virginia",2847,1.0673098717444,16.3,156182,91.8,110705.5,2.7,-0.939727187218,0.3397,34,1.81450906909036,0.000597014925373134,0.492400541244076,1e-04,38.6
51013103505,11.1340272799,0.494203751251044,40,0.5,4269.01214919769,0.200744293224214,0.154569348488323,0.169789721403327,5.55656470701838,42.9070660130719,8.5129197260274,0.064296915838996,2.66365966516011,2.66365966516011,51013,"Census Tract 1035.05, Arlington County, Virginia",2795,0.6076986954776,16.1,149975,64.4,20876.4,10.3,-1.1035384093,0.5154,27,1.46670554502182,0.000597014925373134,0.605936426743844,1e-04,41.2
51013103601,10.903863955,0.487094824430416,40,0.5,617.731743930193,0.000331712393851,0.149610899725621,0.194864220754744,2.35956937773894,42.8420477124183,8.48203232876712,0.804854368932038,1.93940706675001,1.93940706675001,51013,"Census Tract 1036.01, Arlington County, Virginia",2740,1.03173123983469,16.2,134735,72.8,10099.9,14.8,-1.00785666796,0.3365,43,1.04157511571164,0.064686737184703,0.269652274692013,1e-04,18.8
51013103602,45.7811237107,0.489813486428565,40,0.5,2726.89468981253,0.000242631791009,0.161593738574733,0.197601755635997,3.81361235108224,42.809016993464,8.49006876712329,0.119182746878547,2.8445648374963,2.8445648374963,51013,"Census Tract 1036.02, Arlington County, Virginia",1317,1.44930206509238,16.9,138497,82.8,22102.1,12.2,-1.08654891316,0.3443,30,1.37855091601579,0.166960465609068,0.589413260675655,1e-04,40
51013103700,7.46569861806,0.474972510473113,40,0.5,2821.58886048701,0.000754342881759,0.139364270620286,0.197204875001162,1.52702917005869,42.8071647058824,8.47279863013699,0.676748582230623,2.00091922284462,2.00091922284462,51013,"Census Tract 1037, Arlington County, Virginia",2642,1.1821347157521,17,125676,69.2,4644.9,11,-1.11908243768,0.4411,51,1.09912648716107,0.0227649006622517,0.104238160601411,76,12.3
51013103800,16.1432228813,0.469328343003289,40,0.5,8700.84918286284,0.002200115084809,0.123022585386973,0.183257630217989,0.605937342527033,42.8130470588235,8.46953890410959,0.21408674890569,2.68253899667662,2.68253899667663,51013,"Census Tract 1038, Arlington County, Virginia",4857,-0.286922020308947,15.9,106478,83.9,16734.8,15,-1.4810977399,0.382,32,1.49323677488919,0.135241172397877,0.391707447197757,101,23.3
51015070100,0.0174692843358,0.055794158148682,20,0.2,0,3.518181581e-06,0.019725540309969,0.035566923757994,0.055577223376811,36.9993261437909,6.26688679452055,0.37088915956151,-1.86203282120636,-1.86203282120636,51015,"Census Tract 701, Augusta County, Virginia",5074,-1.04754054895179,11.8,1619,24.2,490.4,8.2,-0.20941509784,0.4061,41,-1.18019235920262,0.0463709677419355,0.251706403493926,1329,19.6
51015070200,0.0229359015186,0.061631509064653,20,0.2,0,0,0.024485555156855,0.082082835114878,0.061282732690878,37.7196679738562,6.44311238356164,0.307841866493843,-1.7567833978826,-1.7567833978826,51015,"Census Tract 702, Augusta County, Virginia",3497,-0.470168556185037,13.2,2101,70.9,37.9,4.3,0.672118994356,0.4246,57,-1.10301535889469,0.0109216835375599,0.0653142633570283,421,6.6
51015070300,0.173190855127,0.159275709767939,20,0.3,1.40368602144849,0.001550666720616,0.034103814370868,0.456781486692227,0.10076255524528,38.0126359477124,6.93040931506849,0.244654605263157,-1.0969640483954,-1.0969640483954,51015,"Census Tract 703, Augusta County, Virginia",6307,-1.77256630774489,13.8,3264,67.9,119.7,10.8,1.44571549351,0.3829,54,-0.692176629918297,0.110216819973719,0.165635774074631,417,10.8
51015070400,0.0961083797852,0.106057452964127,20,0.3,0,0.000168228131698,0.057550351996648,0.096113447970541,0.086406488939409,38.2317307189542,6.93128246575342,0.174462705436156,-1.24089118605143,-1.24089118605144,51015,"Census Tract 704, Augusta County, Virginia",5304,-1.1050821980712,12.5,2558,60.7,166.5,9,1.46715251548,0.4035,49,-0.760315700136511,0.315055586960618,0.19252773754723,875,8.9
51015070500,0.0926493781289,0.118481281005007,20,0.3,24.5610812792147,0.000141866634843,0.10265096895395,0.294157101527547,0.159333146641674,38.0485352941176,6.88453205479452,0.282387806943268,-1.16736188340032,-1.16736188340032,51015,"Census Tract 705, Augusta County, Virginia",5298,-0.669858259540023,12.8,2971,64.8,128.9,13,0.906920008402,0.3494,55,-0.750698147284447,0.304412430220719,0.17197315869869,841,7.5
51015070601,1.51984320881,0.196979866768241,30,0.3,97.9077456651334,7.850426627e-06,0.067565123040532,0.184085267826591,0.282004581171167,37.7760176470588,6.90553561643836,0.142590866728797,-0.894740703743991,-0.894740703743992,51015,"Census Tract 706.01, Augusta County, Virginia",2805,2.28354495237215,13.6,4721,48.9,302.6,9.8,0.166922759999,0.4476,58,-0.508033188909621,0.154892453196136,0.211080877866154,402,10.7
51015070602,1.74632441233,0.196979866768241,30,0.3,286.152349687052,0,0.049871234744643,0.096715466585222,0.658412298652127,37.7760176470588,6.90553561643836,0.196563573883161,-0.814048717299518,-0.814048717299519,51015,"Census Tract 706.02, Augusta County, Virginia",3140,0.501811137283765,13.2,7560,52.2,528.1,8,-0.238158206882,0.504,41,-0.504432433770988,0.155456715122586,0.355062212436425,681,25
51015070603,0.115188122753,0.196979866768241,30,0.3,71.3253218953819,1.6690302564e-05,0.05676098349507,0.113114340965781,0.379966541635881,37.7760176470588,6.90553561643836,0.049482163406214,-0.948678368797647,-0.948678368797648,51015,"Census Tract 706.03, Augusta County, Virginia",3991,1.97217400481719,14.4,4788,59.5,1380,3.2,0.455386327395,0.3842,57,-0.567560550470792,0.155399446140871,0.205730104269572,345,12.8
51015070701,0.642701502353,0.164084666816135,20,0.3,65.6542556038102,7.9810199938e-05,0.036835349053202,0.085310568227138,0.37314195907938,37.8008241830065,6.88472575342466,0.229363207547169,-1.11211860336277,-1.11211860336277,51015,"Census Tract 707.01, Augusta County, Virginia",4614,0.0708761683603005,12.9,4784,55,324.4,11.3,0.740402471666,0.3419,53,-0.700432185112261,0.136343250112124,0.161833717994837,947,29.7
51015070702,0.192342233082,0.164084666816135,20,0.3,3.97606859947192,0.000321101274632,0.04513373905916,0.087966557172119,0.727351037184864,37.8008241830065,6.88472575342466,0.329004329004329,-1.05095716927076,-1.05095716927076,51015,"Census Tract 707.02, Augusta County, Virginia",2551,1.62331081962101,12.7,4554,67.3,229.8,6,0.421157090691,0.3853,48,-0.699036973294621,0.136343250112124,0.257108226768802,618,3.4
51015070801,0.290409207014,0.066623331125576,20,0.2,1.99317486308619,0,0.028061976885361,0.050300220519889,0.078954301284306,37.3560222222222,6.50303531506849,0.239332096474953,-1.77876773837162,-1.77876773837162,51015,"Census Tract 708.01, Augusta County, Virginia",2509,-0.224857894771636,13.5,2200,55.1,115.2,6.8,0.491514271758,0.4245,52,-1.11765381636434,0.00995315659898693,0.193539082999011,434,8.4
51015070802,0.0798342427065,0.066623331125576,20,0.2,27.1875832925785,0,0.025893701729258,0.041160879112178,0.05862253624147,37.3560222222222,6.50303531506849,0.341666666666666,-1.7531526740401,-1.7531526740401,51015,"Census Tract 708.02, Augusta County, Virginia",3911,0.336174200042505,13,2068,73.2,101.8,8.8,0.741496197277,0.372,54,-1.12140983455334,0.0103391932898444,0.182333218397017,908,19.5
51015070900,0.326139294937,0.144003410655991,20,0.3,83.8851447551343,5.68856419e-07,0.035863924993071,0.063270521571741,0.114078495439695,37.3463764705882,6.7183701369863,0.118859649122807,-1.30302570161217,-1.30302570161218,51015,"Census Tract 709, Augusta County, Virginia",4915,2.02324305779076,13.5,4155,53.2,175.5,14.2,0.925662090462,0.382,53,-0.798404752026068,0.156641073408129,0.0853204503920921,538,6.4
51015071000,0.0309568967022,0.092856396672285,20,0.3,0.251689633870826,7.159340926e-06,0.030938763381046,0.051237506302208,0.065410794880927,36.9675215686275,6.61588219178082,0.322970007315289,-1.42351124169496,-1.42351124169496,51015,"Census Tract 710, Augusta County, Virginia",5336,-1.62192949010416,12.8,1999,61.8,91.1,12,1.10909300004,0.3654,47,-0.916458365734842,0.0493349048661391,0.174795969405453,793,19.6
51015071101,0.868018558767,0.130876681827276,20,0.3,52.85052258243,9.9462510287e-05,0.048985750787847,0.13717521748609,0.417970039873586,37.4821562091503,6.78139397260274,0.115234375,-1.24513687059267,-1.24513687059267,51015,"Census Tract 711.01, Augusta County, Virginia",4501,-0.152131050605565,13.2,4726,69.3,550.4,12,0.922162168509,0.3553,47,-0.76963372738341,0.298488120950324,0.173389678619068,578,18
51015071102,0.216600895126,0.089584219814113,20,0.3,11.4459118337022,0.000369596087486,0.043695679082612,0.106973573833737,0.198661961421302,37.2904287581699,6.6948895890411,0.183953033268101,-1.39198014602396,-1.39198014602396,51015,"Census Tract 711.02, Augusta County, Virginia",6095,-0.806776010709848,13.2,3405,61.3,837.6,10.5,1.50850409335,0.352,49,-0.876755127803877,0.176809067131648,0.13857101340393,581,13.3
51015071201,0.0738127095927,0.089740669693004,20,0.3,4.76065280390795,4.3165229587e-05,0.066058226245668,0.518959671749215,0.167072014760729,37.4285581699346,6.70266520547945,0.178156467854376,-1.33432560917396,-1.33432560917396,51015,"Census Tract 712.01, Augusta County, Virginia",2317,1.11237141166601,13.3,2666,57.7,64,2.7,0.216630401542,0.3512,37,-0.831320920261692,0.255687855744691,0.0763738413050078,799,0.9
51015071202,0.646618001855,0.089740669693004,20,0.3,142.75860017111,0.000263961693539,0.062842998367509,0.344759658026177,0.39475602443128,37.4285581699346,6.70266520547945,0.129641283826305,-1.31101626797674,-1.31101626797674,51015,"Census Tract 712.02, Augusta County, Virginia",3589,1.96450418687561,12.6,4100,59.4,235.7,6.5,0.490551793221,0.3796,53,-0.81295290664116,0.255685700498923,0.20923363637738,714,7.8
51017920101,0.0228574221134,0.056022466586934,20,0.2,0.812050997132397,0,0.032374359310939,0.031927601283953,0.069791686992497,36.6512908496732,6.29245747945205,0.300609343263371,-1.90103773598341,-1.90103773598341,51017,"Census Tract 9201.01, Bath County, Virginia",1608,-0.626551603275455,13,1530,54,4.2,5.7,-0.305627952338,0.4799,50,-1.21347240949747,0.104835774143014,0.101461054467963,377,0.7
51017920102,0.0687051496029,0.056022466586934,20,0.2,14.5794888547789,3.53895e-10,0.049565556665259,0.044679034685197,0.047433621423431,36.6512908496732,6.29245747945205,0.415814954276492,-1.86225910336542,-1.86225910336542,51017,"Census Tract 9201.02, Bath County, Virginia",2640,0.716045171237428,12.7,2069,59,19.8,9.2,-0.228892163511,0.4586,45,-1.20581350352691,0.104840414288734,0.310104331149047,380,19
51019030101,0.0249433502738,0.122834585967379,30,0.3,3.06126494429619,0.004959976938431,0.026223005361902,0.159376073026602,0.243698723061847,37.1395816993464,7.25416109589041,0.089408528198074,-1.07346720091665,-1.07346720091665,51019,"Census Tract 301.01, Bedford County, Virginia",7251,2.2833383298307,15.1,4300,64.4,335,8.8,1.70251351703,0.3821,61,-0.636134960359064,0.105532162294465,0.118211375727,233,11.8
51019030103,1.2466876532,0.168211859818291,30,0.3,21.55352748283,0,0.023315755230199,0.111415424649631,0.962961470621744,37.4285699346405,7.44020876712329,0.004,-0.829006472547805,-0.829006472547806,51019,"Census Tract 301.03, Bedford County, Virginia",7418,2.45652881207221,15.1,8408,55.4,860.7,12.7,0.782366535887,0.4133,57,-0.459080939358183,0.0494347576164016,0.228088342064903,115,23.4
51019030104,0.757258003596,0.156978585619989,30,0.3,66.4472385949099,0,0.021706337669824,0.106062595125869,0.351491975731563,37.5557209150327,7.48846493150685,0.041314086610254,-0.89982918325681,-0.89982918325681,51019,"Census Tract 301.04, Bedford County, Virginia",4506,-0.483206641443723,14,6693,69.2,1047,7.8,-0.050448642719,0.3854,48,-0.511491481619072,0.0644718792866941,0.229593148437395,157,8.2
51019030202,0.132580271267,0.109679659373119,30,0.3,25.5691657074689,5.5206872445e-05,0.016424887018352,0.108132596864216,0.07480591469295,38.1394052287582,7.51596684931507,0.161054766734279,-0.951818858807453,-0.951818858807454,51019,"Census Tract 302.02, Bedford County, Virginia",5175,-0.784195441971056,13.6,2176,64.6,63,11,0.492039260051,0.4331,53,-0.562461528584532,0.000357653791130186,0.180956486955847,331,11.1
51019030203,0.379847512889,0.114071560762935,30,0.3,5.29972083184263,0,0.020462170952066,0.080227555683364,0.212129575133776,37.5476052287582,7.40925178082192,0.046924540266328,-1.03693837073181,-1.03693837073181,51019,"Census Tract 302.03, Bedford County, Virginia",4690,0.363356784646368,14.7,3634,68.7,417.2,2,0.485975645267,0.3472,73,-0.605034840181176,0.137203820865898,0.108742191904447,148,11.3
51019030204,0.251774594705,0.114071560762935,30,0.3,8.69745812859732,0,0.019821719357478,0.104006638133347,0.17335748983799,37.5476052287582,7.40925178082192,0.135604113110539,-1.01505713075251,-1.01505713075252,51019,"Census Tract 302.04, Bedford County, Virginia",3638,1.03689509694015,13.8,2663,54.8,118.1,4.5,0.478170819311,0.3869,65,-0.598715151000459,0.137203820865898,0.121396647413069,206,8.4
51019030300,0.0413273393834,0.087881117138784,20,0.3,0,0.174813540369652,0.022260364361685,0.093383738540584,0.067115937892122,36.9993575163399,7.10470219178082,0.299104791995787,-1.31054588851442,-1.31054588851443,51019,"Census Tract 303, Bedford County, Virginia",3935,0.169046635392422,13.4,2163,53.9,31.2,5.3,0.627442490622,0.3924,51,-0.814745128560117,0.0494784701791923,0.120886806307114,385,10.5
51019030401,0.164020696715,0.101875646517974,30,0.3,10.4956420623627,0.000468653053278,0.018710468204758,0.382513902110069,0.08090339435426,37.8649692810458,7.26839095890411,0.213735558408215,-1.00483708521679,-1.00483708521679,51019,"Census Tract 304.01, Bedford County, Virginia",3292,0.146324543406976,13.4,1964,51.1,81.4,8,0.0149386491746,0.4144,53,-0.598740970635495,0.020654121560098,0.112776060651305,510,3.2
51019030403,0.312554730934,0.124319705300474,30,0.3,133.992751187749,0.000648693256431,0.017349939754317,0.16669471554808,0.080148463059408,38.1536183006536,7.42245397260274,0.236877523553162,-0.898326174948371,-0.898326174948371,51019,"Census Tract 304.03, Bedford County, Virginia",3136,-0.0562229361537772,12.7,1993,51.7,91.6,6.5,-0.0434487988123,0.3467,49,-0.543827066289498,0.263475699558174,0.256351729699276,830,11.4
51019030404,0.430205060801,0.124319705300474,30,0.3,45.4879343594135,0.002862503081755,0.016421785369634,0.57508052893694,0.059932219255516,38.1536183006536,7.42245397260274,0.132692307692307,-0.893856664358214,-0.893856664358215,51019,"Census Tract 304.04, Bedford County, Virginia",4786,-0.253167943465006,13.1,2286,64.3,174.4,10.7,-0.176900822894,0.3977,54,-0.508120100186074,0.263475699558174,0.261252806814466,996,22.6
51019030501,0.17321559572,0.113117938426355,30,0.3,0,0.000174315702695,0.014221522297868,0.061503774018527,0.053710996538514,38.6939294117647,7.53810657534247,0.118052139695031,-0.916842948109169,-0.916842948109169,51019,"Census Tract 305.01, Bedford County, Virginia",4201,-1.220276298695,12.6,1948,56.6,61.9,6.8,0.27262040299,0.3141,47,-0.513881433254652,0.00417177914110429,0.199562761259068,546,8.1
51019030503,0.135938096174,0.097191433662357,30,0.3,0,0.003225563958671,0.012196535765964,0.038947795536993,0.039888066775735,38.9860758169935,7.55528082191781,0.017311233885819,-0.953257319340914,-0.953257319340915,51019,"Census Tract 305.03, Bedford County, Virginia",2747,0.820803475810926,14.3,1798,31,99.2,8.7,-0.175238359966,0.519,58,-0.522906888926494,0.0170124481327801,0.116622295440292,205,14.1
51019030504,0.409398037289,0.121018604683348,30,0.3,0,0.004418544281106,0.013800150569921,0.045312365976138,0.055998798993282,39.0495366013072,7.52689424657534,0.051037577117218,-0.89174227551248,-0.89174227551248,51019,"Census Tract 305.04, Bedford County, Virginia",2836,-0.345938936048605,13.8,2182,54.3,151,7.7,0.00140270102001,0.44,55,-0.484681320444259,0.213055003313453,0.180533470309833,349,5.1
51019030601,0.461045580376,0.124777197666219,30,0.3,0,0.004373140785417,0.015360670529524,0.059521045878015,0.108696123791872,39.2449490196078,7.51529342465753,0.111184210526315,-0.843476575006342,-0.843476575006343,51019,"Census Tract 306.01, Bedford County, Virginia",2885,0.0113107694153344,13.3,2257,60.3,130.4,7.2,0.161550379801,0.4273,52,-0.470533824286899,0.2390062821245,0.172239396988303,448,6
51019030602,0.245907361452,0.15041838394106,30,0.3,15.7860770976185,0.006158076529289,0.016432000748666,0.117364170694851,0.44828184131151,39.6326529411765,7.54359123287671,0.22032902467685,-0.673019835634784,-0.673019835634784,51019,"Census Tract 306.02, Bedford County, Virginia",3203,0.638429880265749,13.3,3656,62.2,223.7,9.2,0.58477844201,0.3921,51,-0.407178921269737,0.308113599117593,0.158290897095388,715,7.1
51019030603,0.632328714103,0.152293413618521,30,0.3,15.6293790153045,0,0.017296210102201,0.088466479853349,0.273854280060968,39.3787307189543,7.49610136986301,0.218825422365245,-0.722450340107544,-0.722450340107545,51019,"Census Tract 306.03, Bedford County, Virginia",2579,-0.638816474516249,12.7,3151,55.9,133,5.5,0.254175814296,0.4249,49,-0.434346280795158,0.38725225762888,0.193929488183648,738,1.7
51019030604,0.0301678519318,0.116602649295565,30,0.3,0.186928890232568,4.136514e-09,0.017789150004244,0.068308627468352,0.132371404181164,38.9279045751634,7.43504438356164,0.117452440033085,-0.907300510047145,-0.907300510047145,51019,"Census Tract 306.04, Bedford County, Virginia",2534,0.766465998097307,12.2,2334,64.6,66,1.8,0.0853483290713,0.369,51,-0.537702543936345,0.343005952380952,0.29267137311847,575,9.8
51019030605,0.110792459429,0.102008879257198,20,0.3,74.5775519557345,2.9084117e-08,0.021075930088263,0.057474247985014,0.420215914777552,38.3821993464052,7.26765671232877,0.20178448867536,-1.10117673942559,-1.10117673942559,51019,"Census Tract 306.05, Bedford County, Virginia",3846,0.124901989558286,12.9,2221,53.6,117.2,8,0.663876678156,0.3693,48,-0.692857406333824,0.0341286620356388,0.194822835233378,535,14.3
51019050101,4.91701924607,0,0,0,255.447880752136,0.024366347522555,0.01667434417115,1.24389043591416,0.053940778139005,37.9136843137255,7.38910246575342,0.292085427135678,-2.25212296407517,-2.25212296407518,51019,"Census Tract 501.01, Bedford County, Virginia",3313,-0.745885226505257,12,1959,64.8,1084.6,1,-0.847869985591,0.4472,42,-0.0774736737663197,0.263475699558174,0.371693157455081,711,20.2
51019050102,4.14403817549,0,0,0,41.0273072179794,0.0157723991258,0.01699858255484,1.64465351905329,0.055100907685558,37.9136843137255,7.38910246575342,0.49715909090909,-2.18746857427807,-2.18746857427807,51019,"Census Tract 501.02, Bedford County, Virginia",2994,0.218923036396467,13.6,1958,55.4,961.1,1,-0.658743828017,0.3502,48,-0.0102090343800273,0.10404640327332,0.329621251642324,381,28.5
51021040100,0.0733456106892,0.073448189145521,20,0.2,59.8572722252388,8.2126561e-08,0.013206329170486,0.061940777284176,0.065306040017442,40.9795287581699,6.9866864109589,0.256544502617801,-1.33151473315519,-1.33151473315519,51021,"Census Tract 401, Bland County, Virginia",4046,1.92025391713284,12.7,1947,38.5,22.4,7.7,0.74911727733,0.3878,59,-0.848922040046385,0.0884388618302999,0.151089685345334,415,12
51021040200,0.0632583465362,0.068801959392698,20,0.3,27.9139605369905,1.6873892898e-05,0.017499743003342,0.067654946397571,0.058399328330138,40.9360967320261,6.88950164383562,0.219482120838471,-1.0921750684528,-1.0921750684528,51021,"Census Tract 402, Bland County, Virginia",2288,0.174295682882744,12.9,1834,53.9,14.6,9.2,0.103057934155,0.4029,59,-0.69711739837445,0.00342114266164899,0.291786166771923,342,13.5
51023040100,0.0323299184663,0.091669435782295,20,0.3,14.291118997256,0.006374434809792,0.071264186181021,0.048824364231966,0.07368710871436,37.5004,6.89054136986301,0.31919296430419,-1.30136298552491,-1.30136298552492,51023,"Census Tract 401, Botetourt County, Virginia",3426,0.0306705473981849,12.6,1649,48.8,16.4,8.2,0.525787257487,0.3988,48,-0.841566917800727,0.220697541452258,0.20215328948582,624,3.5
